Date,MANCHIN:open,MANCHIN:low,MANCHIN:high,MANCHIN:close,MANCHIN:volume,MANCHIN:average,MANCHIN:price_norm,MANCHIN:current_date,MANCHIN:sentiment,MANCHIN:volume_adi,MANCHIN:volume_obv,MANCHIN:volume_cmf,MANCHIN:volume_fi,MANCHIN:volume_em,MANCHIN:volume_sma_em,MANCHIN:volume_vpt,MANCHIN:volume_nvi,MANCHIN:volatility_atr,MANCHIN:volatility_bbm,MANCHIN:volatility_bbh,MANCHIN:volatility_bbl,MANCHIN:volatility_bbw,MANCHIN:volatility_bbhi,MANCHIN:volatility_bbli,MANCHIN:volatility_kcc,MANCHIN:volatility_kch,MANCHIN:volatility_kcl,MANCHIN:volatility_kchi,MANCHIN:volatility_kcli,MANCHIN:volatility_dcl,MANCHIN:volatility_dch,MANCHIN:volatility_dchi,MANCHIN:volatility_dcli,MANCHIN:trend_macd,MANCHIN:trend_macd_signal,MANCHIN:trend_macd_diff,MANCHIN:trend_ema_fast,MANCHIN:trend_ema_slow,MANCHIN:trend_adx,MANCHIN:trend_adx_pos,MANCHIN:trend_adx_neg,MANCHIN:trend_vortex_ind_pos,MANCHIN:trend_vortex_ind_neg,MANCHIN:trend_vortex_ind_diff,MANCHIN:trend_trix,MANCHIN:trend_mass_index,MANCHIN:trend_cci,MANCHIN:trend_dpo,MANCHIN:trend_kst,MANCHIN:trend_kst_sig,MANCHIN:trend_kst_diff,MANCHIN:trend_ichimoku_a,MANCHIN:trend_ichimoku_b,MANCHIN:trend_visual_ichimoku_a,MANCHIN:trend_visual_ichimoku_b,MANCHIN:trend_aroon_up,MANCHIN:trend_aroon_down,MANCHIN:trend_aroon_ind,MANCHIN:trend_psar,MANCHIN:trend_psar_up,MANCHIN:trend_psar_down,MANCHIN:trend_psar_up_indicator,MANCHIN:trend_psar_down_indicator,MANCHIN:momentum_rsi,MANCHIN:momentum_mfi,MANCHIN:momentum_tsi,MANCHIN:momentum_uo,MANCHIN:momentum_stoch,MANCHIN:momentum_stoch_signal,MANCHIN:momentum_wr,MANCHIN:momentum_ao,MANCHIN:momentum_kama,MANCHIN:momentum_roc,MANCHIN:others_dr,MANCHIN:others_dlr,MANCHIN:others_cr
2017-07-25,0.67,0.67,0.67,0.67,5,0.67,1.0,2017-07-25,0.05117999999999998,669.653968253968,1474,-0.1584304584304586,0.40703263374076215,0.0,-16014.897517043428,0.0,1070.2560516241676,0.01351943895270756,0.6810000000000003,0.7463911308970873,0.6156088691029132,0.13078226179417407,0.0,0.0,0.6806666666666665,0.6806666666666665,0.6666666666666661,0.0,0.0,0.64,0.73,0.0,0.0,-0.00021607792366784562,0.004483157404856937,-0.004699235328524782,0.6773342102662135,0.6775502881898814,18.22081873781866,38.35499853737517,54.74700446611537,1.1250000000000002,0.9583333333333333,0.16666666666666696,0.11510935034588898,25.244719834875447,-24.918300653595875,0.04899999999999971,29.627478788796104,54.34389002261715,-24.71641123382105,0.69,0.6799999999999999,0.6599999999999999,0.6499999999999999,8.0,4.0,4.0,0.7313528717119999,,0.7313528717119999,0.0,0.0,47.731769346780105,95.83824615504217,0.025589042289449155,45.15873015873019,30.000000000000032,30.000000000000018,-69.99999999999996,-0.010999999999999788,,-8.219178082191773,0.0,0.0,-2.898550724637672
2017-07-26,0.67,0.67,0.67,0.67,0,0.0,1.0,2017-07-26,0.07271,669.653968253968,1474,-0.1584304584304586,0.348885114634939,,-18231.351981351967,0.0,1070.2560516241676,0.012167495057436804,0.6820000000000003,0.7460624695121879,0.6179375304878126,0.12812493902437527,0.0,0.0,0.6746666666666664,0.6746666666666664,0.6606666666666661,0.0,0.0,0.64,0.73,0.0,0.0,-0.000785137357965926,0.0034294984522923646,-0.004214635810258291,0.6762058702252576,0.6769910075832235,18.176938963764908,38.35499853737516,54.74700446611537,1.2142857142857146,1.5,-0.28571428571428537,0.09165278200399064,25.223295956061115,-28.198653198654323,0.04799999999999971,22.79390361912118,49.636876568975914,-26.842972949854733,0.6849999999999999,0.6799999999999999,0.6625,0.6499999999999999,4.0,40.0,-36.0,0.72972581427776,,0.72972581427776,0.0,0.0,47.731769346780105,88.53512278697887,-0.5756981418778226,39.546485260771,25.000000000000036,28.333333333333353,-74.99999999999997,-0.007588235294117451,,-8.219178082191773,0.0,0.0,-2.898550724637672
2017-07-27,0.67,0.67,0.67,0.67,0,0.0,1.0,2017-07-27,0.11106,669.653968253968,1474,-0.1584304584304586,0.29904438397280486,,-18231.351981351967,0.0,1070.2560516241676,0.010950745551693123,0.6830000000000003,0.7456418390534634,0.6203581609465372,0.1252836781069262,0.0,0.0,0.6699999999999997,0.6699999999999997,0.6579999999999994,0.0,0.0,0.64,0.73,0.0,0.0,-0.0012220342098180348,0.002499191919870285,-0.0037212261296883198,0.6752511209598333,0.6764731551696513,18.13619345928642,38.35499853737516,54.74700446611536,0.5714285714285715,1.4285714285714284,-0.8571428571428569,0.07017936473733229,24.087471223225275,-31.68402777777868,0.04699999999999971,14.372200130773221,44.136902522906084,-29.76470239213286,0.6799999999999999,0.6799999999999999,0.6625,0.6499999999999999,4.0,36.0,-32.0,0.7281312979922048,,0.7281312979922048,0.0,0.0,47.731769346780105,88.53512278697887,-1.088360336940303,77.64172335600905,25.000000000000036,26.666666666666686,-74.99999999999997,-0.006176470588235339,,-8.219178082191773,0.0,0.0,-2.898550724637672
2017-07-28,0.67,0.65,0.67,0.65,2,0.65,0.9701492537313433,2017-07-28,0.21978,667.653968253968,1472,-0.16038759689922497,0.25060947197668987,-10000.000000000018,-17316.757316757306,-0.05970149253731348,1070.2560516241676,0.011855670996523812,0.6830000000000003,0.7456418390534634,0.6203581609465372,0.1252836781069262,0.0,0.0,0.667333333333333,0.667333333333333,0.6593333333333328,0.0,1.0,0.64,0.73,0.0,0.0,-0.003145847592781248,0.0013701840173399784,-0.004516031610121226,0.6713663331198589,0.6745121807126402,18.777907775347284,34.19866786795906,59.65083500692878,0.5,1.3749999999999998,-0.8749999999999998,0.04504689278410723,23.62090476191259,-67.98245614035166,0.02699999999999969,5.422948830469912,37.65652698420651,-32.233578153736595,0.6799999999999999,0.6799999999999999,0.68,0.665,4.0,32.0,-28.0,0.7265686720323606,,0.7265686720323606,0.0,0.0,41.73345163476809,87.30728616684266,-3.152392246937472,47.1884498480243,0.0,16.666666666666675,-100.0,-0.007882352941176451,,-10.958904109589037,-2.985074626865669,-3.030534949532898,-5.797101449275354
2017-07-29,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-07-29,-0.09988,667.653968253968,1472,-0.16227450980392175,0.21480811883716275,,-17316.757316757306,-0.05970149253731348,1070.2560516241676,0.01067010389687143,0.6830000000000003,0.7456418390534634,0.6203581609465372,0.1252836781069262,0.0,0.0,0.6633333333333331,0.6633333333333331,0.6553333333333328,0.0,1.0,0.64,0.73,0.0,0.0,-0.004617258675242097,0.00017269547882356332,-0.00478995415406566,0.6680792049475729,0.672696463622815,19.37378535454666,34.19866786795907,59.65083500692878,0.5,1.5,-1.0,0.018460553801482628,23.296064599030103,-85.52631578947467,0.006999999999999673,-3.526302469833392,30.254853346416425,-33.781155816249814,0.675,0.6799999999999999,0.68,0.665,32.0,28.000000000000004,3.9999999999999964,0.7250372985917134,,0.7250372985917134,0.0,0.0,41.73345163476809,87.30728616684266,-4.888386338969812,18.617021276595743,0.0,8.33333333333333,-100.0,-0.01070588235294112,,-8.450704225352105,0.0,0.0,-5.797101449275354
2017-07-30,0.65,0.65,0.72,0.72,1,0.72,1.1076923076923075,2017-07-30,0.20173999999999997,668.653968253968,1473,-0.19604519774011317,0.19412124471756806,244999.99999999965,8914.91841491839,0.10769230769230762,1070.2560516241676,0.01660309350718428,0.6860000000000003,0.7496867333123629,0.6223132666876376,0.12737346662472526,0.0,0.0,0.6666666666666664,0.6666666666666664,0.6556666666666662,1.0,0.0,0.64,0.73,0.0,0.0,-0.00013340970936104313,0.00011147444118664203,-0.00024488415054768517,0.6760670195710232,0.6762004292803843,18.950446785907307,54.30054304283689,41.42789634391903,0.6521739130434783,1.0434782608695652,-0.3913043478260869,0.01218665348010275,23.21891821098531,32.35815602836762,0.0039999999999996705,-1.7111635792277577,23.07750448748328,-24.78866806671104,0.6875,0.6799999999999999,0.68,0.665,28.000000000000004,24.0,4.0000000000000036,0.7235365526198791,,0.7235365526198791,0.0,0.0,61.41555777479756,87.39997903490689,-0.15416114171160436,68.21256038647341,87.49999999999997,29.166666666666647,-12.500000000000018,-0.008294117647058785,,4.347826086956526,10.769230769230752,10.227884912041812,4.347826086956519
2017-07-31,0.72,0.72,0.72,0.72,1,0.72,1.0,2017-07-31,0.023350000000000003,668.653968253968,1474,0.557533177205308,0.16638963832934406,0.0,10914.918414918391,0.10769230769230762,1070.2560516241676,0.014942784156465851,0.6900000000000003,0.7516441400296902,0.6283558599703104,0.12328828005937975,0.0,0.0,0.6736666666666664,0.6736666666666664,0.6626666666666661,1.0,0.0,0.65,0.73,0.0,0.0,0.0033810977107379125,0.0007653990950968961,0.0026156986156410165,0.6828259396370197,0.6794448419262817,18.55734668645648,54.30054304283689,41.42789634391903,1.0476190476190477,1.0476190476190477,0.0,0.0197525431421948,23.17477914532104,83.8270792187833,-0.04000000000000026,4.004226508482158,17.25206781435402,-13.247841305871862,0.6875,0.6799999999999999,0.68,0.665,24.0,20.0,4.0,0.7220658215674816,,0.7220658215674816,0.0,0.0,61.41555777479756,88.15164220824599,3.4913424469583036,69.75056689342402,100.0,62.49999999999998,-0.0,-0.000647058823529334,,4.347826086956526,0.0,0.0,4.347826086956519
2017-08-01,0.72,0.68,0.72,0.68,251,0.68,0.9444444444444445,2017-08-01,0.09938,417.65396825396795,1223,-0.4479400749063673,-1.291666024289131,-318.72509960159243,22883.045904958213,-13.94444444444442,1070.2560516241676,0.01744850574081926,0.6875000000000002,0.7464491306127582,0.6285508693872423,0.11789826122551594,0.0,0.0,0.6766666666666664,0.6766666666666664,0.6636666666666661,0.0,0.0,0.65,0.73,0.0,0.0,0.0029052149463055787,0.0011933622653386327,0.001711852680966946,0.6823911796928628,0.6794859647465572,17.685929999009865,45.15798442577796,51.289655748014205,1.1578947368421055,0.9473684210526315,0.210526315789474,0.024687541878786648,23.58668771220887,15.253476895467747,-0.0375000000000002,1.3264710360661631,12.200980985393214,-10.87450994932705,0.6875,0.6799999999999999,0.68,0.665,20.0,16.0,4.0,0.720624505136132,,0.720624505136132,0.0,0.0,50.18169906380122,31.372329577955185,2.9404861672792744,51.3001499038019,42.857142857142925,76.78571428571429,-57.142857142857075,0.003588235294117781,,4.615384615384619,-5.5555555555555465,-5.715841383994852,-1.4492753623188248
2017-08-02,0.68,0.68,0.74,0.68,450,0.709,1.0,2017-08-02,0.25812999999999997,-32.346031746032054,1673,-0.7255121042830541,-1.1071423065335408,133.33333333333331,22896.37923829155,-13.94444444444442,1070.2560516241676,0.021703655166737328,0.6850000000000003,0.7406776436283004,0.6293223563717002,0.11135528725660016,0.0,0.0,0.6796666666666664,0.6796666666666664,0.6606666666666661,0.0,0.0,0.65,0.73,0.0,0.0,0.0024992644619634685,0.0014545427046636001,0.0010447217572998684,0.6820233058939609,0.6795240414319974,16.621295267419224,42.62957716241494,40.322639713898056,0.9600000000000004,0.7999999999999996,0.1600000000000008,0.02759931992992448,24.392558622729766,39.89425618841538,-0.015000000000000235,-0.023122226375005273,8.031848959808196,-8.0549711861832,0.6925,0.6799999999999999,0.68,0.665,16.0,12.0,4.0,0.65,0.65,,1.0,0.0,50.181699063801204,68.37379085866226,2.5200200439681133,38.48120300751881,33.33333333333337,58.73015873015876,-66.66666666666663,0.01152941176470601,,4.615384615384619,0.0,0.0,-1.4492753623188248
2017-08-03,0.68,0.68,0.7,0.69,60,0.6887,1.0147058823529411,2017-08-03,0.28851,-32.34603174603239,1733,-0.6799301919720773,-0.8632648341716074,-666.6666666666642,23445.097187009495,0.8823529411764616,1085.995111206876,0.021533289650063587,0.6830000000000002,0.7348073353879545,0.6311926646120458,0.10361467077590869,0.0,0.0,0.6816666666666664,0.6816666666666664,0.6606666666666661,0.0,0.0,0.65,0.73,0.0,0.0,0.0029504512396216764,0.0017537244116552155,0.001196726827966461,0.6832504896025823,0.6803000383629606,15.632705873799344,39.59068597547196,37.448200823876,1.130434782608696,0.9565217391304347,0.1739130434782613,0.03185810551925429,25.069740860547356,18.592297476758304,-0.013000000000000123,-0.15735097724657796,4.722423430247898,-4.879774407494476,0.6925,0.6799999999999999,0.68,0.665,12.0,8.0,4.0,0.6518,0.6518,,0.0,0.0,52.690730894169235,64.72656059282727,2.9684466445470017,41.33392487429753,44.44444444444438,40.21164021164022,-55.55555555555562,0.018058823529411905,,2.9850746268656576,1.4705882352941124,1.4598799421152553,0.0
2017-08-04,0.69,0.69,0.69,0.69,0,0.0,1.0,2017-08-04,-0.10914000000000001,-32.34603174603239,1733,-0.6799301919720773,-0.7399412864328063,,23445.097187009495,0.8823529411764616,1085.995111206876,0.019379960685057228,0.6810000000000002,0.7282863616701474,0.633713638329853,0.09457272334029443,0.0,0.0,0.6836666666666664,0.6836666666666664,0.662666666666666,0.0,0.0,0.65,0.73,0.0,0.0,0.0032703217777912963,0.002057043884882432,0.0012132778929088645,0.6842888758175696,0.6810185540397783,14.714730008295172,39.59068597547197,37.448200823876,1.1739130434782608,0.8260869565217392,0.3478260869565215,0.036771195561198906,25.425864639488804,27.728613569320082,-0.01100000000000012,2.510820042715208,2.4687474773139013,0.04207256540130677,0.6925,0.6799999999999999,0.68,0.665,8.0,4.0,4.0,0.653564,0.653564,,0.0,0.0,52.690730894169235,64.72656059282727,3.3242837003743184,43.625367767244185,44.44444444444438,40.740740740740705,-55.55555555555562,0.017588235294117793,,2.9850746268656576,0.0,0.0,0.0
2017-08-05,0.69,0.67,0.69,0.67,500,0.6798,0.9710144927536233,2017-08-05,0.36038,-532.3460317460324,1233,-0.7899198167239408,-2.0628068169423988,-39.99999999999963,23410.794156706463,-14.49275362318834,1085.995111206876,0.019441964616551496,0.6780000000000002,0.7197612260356419,0.6362387739643585,0.08352245207128339,0.0,0.0,0.6843333333333331,0.6843333333333331,0.6613333333333327,0.0,0.0,0.65,0.72,0.0,0.0,0.0018882223786046426,0.002023279583626874,-0.00013505720502223146,0.6820905872302512,0.6802023648516465,14.176535316901374,36.56747494204253,42.224760885181325,1.0869565217391306,0.9130434782608698,0.17391304347826075,0.03607795874071018,25.622745005507973,-11.482607227289083,-0.008000000000000118,0.44230493909736546,0.9209813449054729,-0.47867640580810744,0.6925,0.6799999999999999,0.68,0.665,4.0,36.0,-32.0,0.65529272,0.65529272,,0.0,0.0,47.179257408106245,38.93649868171601,1.9484469799964006,38.56373853889381,22.22222222222225,37.037037037037,-77.77777777777774,0.009735294117647286,,0.0,-2.898550724637672,-2.9413885206293178,-2.898550724637672
2017-08-06,0.67,0.67,0.67,0.67,30,0.67,1.0,2017-08-06,-0.3919800000000001,-532.3460317460324,1263,-0.7738095238095242,-1.7681201288077706,-0.0,23410.794156706463,-14.49275362318834,1085.995111206876,0.01749776815489635,0.6760000000000002,0.7151918358845304,0.6368081641154699,0.07838367176906047,0.0,0.0,0.6843333333333331,0.6843333333333331,0.6613333333333327,0.0,0.0,0.65,0.72,0.0,0.0,0.0007838627652406727,0.0017753962199496339,-0.0009915334547089612,0.6802304968871355,0.6794466341218949,13.676783103464276,36.56747494204253,42.224760885181325,1.0,1.0,0.0,0.03159325096255692,24.84877043136918,-32.72450532724609,-0.006000000000000116,0.03630306907851655,0.3224651491953179,-0.28616208011680133,0.6925,0.6799999999999999,0.68,0.665,4.0,32.0,-28.0,0.6569868656000001,0.6569868656000001,,0.0,0.0,47.17925740810625,35.48903270187718,0.8460865821571578,20.87666370896181,22.22222222222225,29.62962962962963,-77.77777777777774,0.00550000000000006,,0.0,0.0,0.0,-2.898550724637672
2017-08-07,0.67,0.67,0.67,0.67,10,0.67,1.0,2017-08-07,0.33596,-532.3460317460324,1273,-0.7701072386058986,-1.5155315389780892,0.0,23410.794156706463,0.0,1085.995111206876,0.015747991339406714,0.6750000000000002,0.7137298334620736,0.6362701665379267,0.07745966692414696,0.0,0.0,0.6856666666666664,0.6856666666666664,0.664666666666666,0.0,0.0,0.65,0.72,0.0,0.0,-9.030915708430065e-05,0.0014022551445428471,-0.0014925643016271478,0.6786565742891146,0.6787468834461989,13.212727476701255,36.56747494204253,42.224760885181325,1.0,1.0,0.0,0.024703695916342965,24.353019700695565,-29.953917050692084,-0.0050000000000001155,2.245921126224866,0.9638233265351244,1.2820977996897418,0.6950000000000001,0.685,0.6875,0.6699999999999999,4.0,28.000000000000004,-24.000000000000004,0.6586471282880001,0.6586471282880001,,0.0,0.0,47.17925740810625,35.48903270187718,-0.054714017496296306,20.725060210419535,22.22222222222225,22.222222222222257,-77.77777777777774,-0.0007352941176470562,,0.0,0.0,0.0,-2.898550724637672
2017-08-08,0.67,0.67,0.67,0.67,0,0.0,1.0,2017-08-08,-0.12399000000000002,-532.3460317460324,1273,-0.7711409395973159,-1.2990270334097909,,26011.993507451625,0.0,1085.995111206876,0.014173192205466043,0.6740000000000002,0.7121575680566773,0.635842431943323,0.07631513611335428,0.0,0.0,0.6876666666666663,0.6876666666666663,0.6666666666666659,0.0,0.0,0.65,0.72,0.0,0.0,-0.0007741725246370734,0.0009669696107068629,-0.0017411421353439364,0.6773247936292508,0.6780989661538879,12.781818680421308,36.56747494204253,42.224760885181325,1.0,1.0,0.0,0.01645337386315353,24.007084908769485,-26.53799758745564,-0.024000000000000132,6.048998863787415,1.8260635979812545,4.222935265806161,0.7000000000000001,0.685,0.6875,0.6699999999999999,4.0,24.0,-20.0,0.6602741857222401,0.6602741857222401,,0.0,0.0,47.17925740810625,35.48903270187718,-0.8027223759604756,22.643055372009997,22.22222222222225,22.222222222222257,-77.77777777777774,-0.004294117647058893,,0.0,0.0,0.0,-2.898550724637672
2017-08-09,0.67,0.67,0.7,0.67,41,0.6993,1.0,2017-08-09,-0.28631000000000006,-573.3460317460324,1314,-0.7753623188405802,-1.113451742922678,1097.56097560975,23520.55025426744,0.0,1085.995111206876,0.01575587298491943,0.6750000000000002,0.7116060104354457,0.6383939895645546,0.07321202087089107,0.0,0.0,0.6859999999999997,0.6859999999999997,0.6689999999999993,0.0,0.0,0.65,0.72,0.0,0.0,-0.001301140433407566,0.0005133476018839773,-0.0018144880352915433,0.6761979023016738,0.6774990427350813,12.608093895843643,45.035594224324335,36.587837059197085,1.0,0.8846153846153847,0.11538461538461531,0.007614665422172437,24.07700785880301,17.973856209149464,-0.025000000000000133,3.9243954049076017,1.8171934753618595,2.1072019295457425,0.7000000000000001,0.685,0.6875,0.6699999999999999,4.0,20.0,-16.0,0.6618687020077952,0.6618687020077952,,0.0,0.0,47.179257408106245,37.44512237122111,-1.4321797750431278,21.954474097331182,22.22222222222225,22.222222222222257,-77.77777777777774,-0.006323529411764617,,3.0769230769230793,0.0,0.0,-2.898550724637672
2017-08-10,0.67,0.67,0.67,0.67,0,0.0,1.0,2017-08-10,-0.10201,-573.3460317460324,1314,-0.7753623188405802,-0.9543872082194383,,23520.55025426744,0.0,1085.995111206876,0.014180285686427489,0.6760000000000002,0.7108711915483249,0.6411288084516754,0.06974238309664949,0.0,0.0,0.6809999999999997,0.6809999999999997,0.6639999999999993,0.0,0.0,0.65,0.72,0.0,0.0,-0.0016991792173911557,7.084223802895066e-05,-0.0017700214554201065,0.675244378870647,0.6769435580880382,12.446778024450097,45.035594224324335,36.587837059197085,1.0,1.0,0.0,-0.0012537968487804493,24.127859663733197,-37.99654576856764,0.04399999999999982,-0.399922590643266,1.625371961283034,-2.0252945519263,0.7000000000000001,0.685,0.6875,0.6699999999999999,56.00000000000001,16.0,40.00000000000001,0.6634313279676394,0.6634313279676394,,0.0,0.0,47.179257408106245,37.44512237122111,-1.9678367869508366,13.79120879120879,22.22222222222225,22.222222222222257,-77.77777777777774,-0.008911764705882286,,3.0769230769230793,0.0,0.0,-2.898550724637672
2017-08-11,0.67,0.67,0.67,0.67,161,0.67,1.0,2017-08-11,0.31046999999999997,-573.3460317460324,1475,-0.7706137631742099,-0.8180461784738043,0.0,24520.550254267444,0.0,1085.995111206876,0.01276225711778474,0.6760000000000002,0.7108711915483249,0.6411288084516754,0.06974238309664949,0.0,0.0,0.6786666666666663,0.6786666666666663,0.665666666666666,0.0,0.0,0.65,0.72,0.0,0.0,-0.0019916690998011966,-0.00034166002953707876,-0.001650009070264118,0.6744375513520859,0.6764292204518871,12.296984715298949,45.035594224324335,36.587837059197085,1.0833333333333335,1.0,0.08333333333333348,-0.00976011936790794,23.96065951713847,-40.457343887423946,0.04399999999999982,-1.2381510243506186,1.4903687615079657,-2.7285197858585843,0.6900000000000001,0.685,0.6875,0.6699999999999999,52.0,12.0,40.0,0.6649627014082866,0.6649627014082866,,0.0,0.0,47.179257408106245,37.49868395734933,-2.428029817071977,14.523809523809522,22.22222222222225,22.222222222222257,-77.77777777777774,-0.009500000000000064,,-6.944444444444435,0.0,0.0,-2.898550724637672
2017-08-12,0.67,0.65,0.67,0.65,133,0.6558,0.9701492537313433,2017-08-12,0.018570000000000017,-706.3460317460324,1342,-0.814201183431953,-1.0811824386918327,-150.37593984962433,22277.738782074983,-3.9701492537313463,1053.5773466932378,0.013486031406006266,0.6750000000000002,0.7116060104354457,0.6383939895645546,0.07321202087089107,0.0,0.0,0.674333333333333,0.674333333333333,0.6653333333333326,0.0,1.0,0.65,0.72,0.0,1.0,-0.0037935723512644293,-0.001032042493882549,-0.0027615298573818803,0.6706779280671497,0.6744715004184141,11.62411799078907,40.53035211205045,42.93142265703017,1.0,0.9230769230769229,0.0769230769230771,-0.02339387465162762,23.528959141501957,-103.47752332485233,0.004999999999999893,-3.718495117220544,1.0946860792886364,-4.813181196509181,0.685,0.69,0.69,0.675,48.0,8.0,40.0,0.74,,0.74,0.0,1.0,40.127900170052065,34.241566328966215,-4.739860039071898,13.553113553113551,0.0,14.81481481481484,-100.0,-0.011794117647058955,,-9.722222222222216,-2.985074626865669,-3.030534949532898,-5.797101449275354
2017-08-13,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-08-13,0.43219,-706.3460317460324,1342,-0.836474164133739,-0.9267278045929995,,5.512660282515571,-3.9701492537313463,1053.5773466932378,0.012137428265405639,0.6740000000000002,0.7121575680566773,0.635842431943323,0.07631513611335428,0.0,0.0,0.670333333333333,0.670333333333333,0.6633333333333326,0.0,1.0,0.65,0.72,0.0,1.0,-0.0051620883192055045,-0.0018580516589471402,-0.0033040366602583643,0.6674967083645112,0.6726587966837168,10.999313175172754,40.530352112050444,42.93142265703017,1.0,1.3684210526315794,-0.3684210526315794,-0.039838316754074184,23.234518559667467,-125.00000000000075,0.005999999999999894,-7.1874405923464,0.01710156428179093,-7.204542156628191,0.685,0.69,0.69,0.675,44.0,4.0,40.0,0.7382,,0.7382,0.0,0.0,40.127900170052065,34.19597331466731,-6.683417320010833,6.265664160400989,0.0,7.407407407407423,-100.0,-0.015647058823529347,,-4.411764705882357,0.0,0.0,-5.797101449275354
2017-08-14,0.65,0.64,0.65,0.64,81,0.6438,0.9846153846153846,2017-08-14,0.19669,-787.3460317460324,1261,-0.846600813480535,-0.9100524039368568,-61.7283950617285,-0.6601792236572784,-1.2461538461538473,1053.5773466932378,0.011923685438865076,0.6725000000000002,0.7134267638593617,0.6315732361406388,0.0818535277187229,0.0,0.0,0.6656666666666663,0.6656666666666663,0.657666666666666,0.0,1.0,0.64,0.72,0.0,1.0,-0.0069731810197951605,-0.0028810775311167445,-0.004092103488678416,0.6632664455392019,0.670239626558997,10.86998099912445,38.30810535176415,46.060447067278425,0.5999999999999994,1.3500000000000003,-0.7500000000000009,-0.06027187102563847,22.81972603275768,-139.88095238095264,0.017499999999999738,-17.984029721045072,-2.030268953511813,-15.95376076753326,0.6799999999999999,0.69,0.69,0.6799999999999999,40.0,100.0,-60.0,0.736436,,0.736436,0.0,0.0,36.92745517574471,32.463958391193486,-9.295609031854015,6.30662020905922,0.0,7.105427357601002e-15,-100.0,-0.023499999999999965,,-5.8823529411764754,-1.538461538461544,-1.5504186535965248,-7.246376811594191
2017-08-15,0.64,0.64,0.66,0.66,28,0.66,1.03125,2017-08-15,-0.18014999999999998,-759.3460317460324,1289,-0.8170383076043457,-0.700044917660163,357.1428571428578,66.92661645078775,-0.3711538461538465,1086.5016387774015,0.01273131689497857,0.6720000000000003,0.7132795348811001,0.6307204651189005,0.08255906976219962,0.0,0.0,0.6633333333333329,0.6633333333333329,0.6553333333333325,0.0,0.0,0.64,0.72,0.0,0.0,-0.006717220246527211,-0.0036483060741988376,-0.0030689141723283736,0.6627639154562478,0.669481135702775,10.239749521131216,39.54300962208592,41.19551760224136,0.7777777777777772,1.3333333333333335,-0.5555555555555562,-0.07664550227707705,22.8189655129117,-87.6068376068381,0.017999999999999683,-24.28775346271606,-4.732941901488989,-19.554811561227073,0.6799999999999999,0.69,0.69,0.6799999999999999,36.0,96.0,-60.0,0.73257856,,0.73257856,0.0,0.0,46.1738408314966,40.110166730831885,-9.130811232037605,23.680823680823696,20.00000000000002,6.666666666666681,-79.99999999999999,-0.026323529411764524,,-4.34782608695651,3.125,3.0771658666753687,-4.347826086956507
2017-08-16,0.66,0.66,0.66,0.66,0,0.0,1.0,2017-08-16,0.03134999999999999,-759.3460317460324,1289,-0.8170383076043457,-0.6000385008515683,,59.54809235272713,0.8750000000000008,1086.5016387774015,0.011458185205480713,0.6715000000000002,0.7131052881254288,0.6298947118745716,0.08321057625085726,0.0,0.0,0.662333333333333,0.662333333333333,0.6543333333333325,0.0,0.0,0.64,0.72,0.0,0.0,-0.006440131660673143,-0.004206671191493699,-0.002233460469179444,0.6623386976937482,0.6687788293544213,9.654534577280357,39.54300962208592,41.19551760224136,0.8333333333333328,1.6666666666666676,-0.8333333333333348,-0.08945786445954057,22.641641673082066,-55.555555555556055,-0.0015000000000001679,-23.834313091172056,-7.630745703421981,-16.203567387750077,0.6799999999999999,0.69,0.69,0.6799999999999999,32.0,92.0,-60.0,0.7288754176,,0.7288754176,0.0,0.0,46.1738408314966,7.886765811109342,-8.9959173589565,34.633204633204635,33.33333333333339,17.77777777777781,-66.6666666666666,-0.026264705882352746,,-4.34782608695651,0.0,0.0,-4.347826086956507
2017-08-17,0.66,0.66,0.66,0.66,0,0.0,1.0,2017-08-17,-0.031030000000000002,-759.3460317460324,1289,-0.816828849456211,-0.51431871501563,,150.32493723015105,0.0,1086.5016387774015,0.010312366684932642,0.6720000000000003,0.7127921561087418,0.6312078438912587,0.08158431221748308,0.0,0.0,0.661333333333333,0.661333333333333,0.6533333333333327,0.0,0.0,0.64,0.72,0.0,0.0,-0.0061496476499820485,-0.0045952664831913695,-0.001554381166790679,0.6619788980485563,0.6681285456985383,9.111120700847417,39.54300962208591,41.19551760224136,0.7999999999999996,1.3999999999999997,-0.6000000000000001,-0.09916822143599927,22.51400605170679,-56.72268907563061,-0.002000000000000224,-22.881327016985757,-10.845226356841223,-12.036100660144534,0.6799999999999999,0.69,0.69,0.6799999999999999,28.000000000000004,88.0,-60.0,0.7253204008959999,,0.7253204008959999,0.0,0.0,46.1738408314966,8.486913047740416,-8.883747523627022,33.76623376623378,33.33333333333339,28.888888888888943,-66.6666666666666,-0.024205882352940966,,-1.492537313432837,0.0,0.0,-4.347826086956507
