Date,NELSON:open,NELSON:low,NELSON:high,NELSON:close,NELSON:volume,NELSON:average,NELSON:price_norm,NELSON:current_date,NELSON:sentiment,NELSON:volume_adi,NELSON:volume_obv,NELSON:volume_cmf,NELSON:volume_fi,NELSON:volume_em,NELSON:volume_sma_em,NELSON:volume_vpt,NELSON:volume_nvi,NELSON:volatility_atr,NELSON:volatility_bbm,NELSON:volatility_bbh,NELSON:volatility_bbl,NELSON:volatility_bbw,NELSON:volatility_bbhi,NELSON:volatility_bbli,NELSON:volatility_kcc,NELSON:volatility_kch,NELSON:volatility_kcl,NELSON:volatility_kchi,NELSON:volatility_kcli,NELSON:volatility_dcl,NELSON:volatility_dch,NELSON:volatility_dchi,NELSON:volatility_dcli,NELSON:trend_macd,NELSON:trend_macd_signal,NELSON:trend_macd_diff,NELSON:trend_ema_fast,NELSON:trend_ema_slow,NELSON:trend_adx,NELSON:trend_adx_pos,NELSON:trend_adx_neg,NELSON:trend_vortex_ind_pos,NELSON:trend_vortex_ind_neg,NELSON:trend_vortex_ind_diff,NELSON:trend_trix,NELSON:trend_mass_index,NELSON:trend_cci,NELSON:trend_dpo,NELSON:trend_kst,NELSON:trend_kst_sig,NELSON:trend_kst_diff,NELSON:trend_ichimoku_a,NELSON:trend_ichimoku_b,NELSON:trend_visual_ichimoku_a,NELSON:trend_visual_ichimoku_b,NELSON:trend_aroon_up,NELSON:trend_aroon_down,NELSON:trend_aroon_ind,NELSON:trend_psar,NELSON:trend_psar_up,NELSON:trend_psar_down,NELSON:trend_psar_up_indicator,NELSON:trend_psar_down_indicator,NELSON:momentum_rsi,NELSON:momentum_mfi,NELSON:momentum_tsi,NELSON:momentum_uo,NELSON:momentum_stoch,NELSON:momentum_stoch_signal,NELSON:momentum_wr,NELSON:momentum_ao,NELSON:momentum_kama,NELSON:momentum_roc,NELSON:others_dr,NELSON:others_dlr,NELSON:others_cr
2018-01-19,0.7,0.68,0.71,0.71,130,0.7038,1.0142857142857142,2018-01-19,-0.12025999999999999,-924.1809523809525,1645,0.4958310172317952,1.0065761305496923,1.281026566875177e-12,-1749.3961352656788,11.857142857142868,1081.0006616835565,0.012479090561656619,0.6955000000000007,0.7127916164657825,0.6782083835342189,0.03458323293156362,0.0,0.0,0.6933333333333326,0.6933333333333326,0.6813333333333333,1.0,0.0,0.68,0.71,1.0,0.0,0.004014530356962087,0.003992398214801324,2.2132142160763424e-05,0.6957636517229701,0.691749121366008,,26.169324386520998,18.695105906500878,0.9999999999999994,0.9500000000000004,0.049999999999999045,0.08348253147137456,23.318594276345554,74.07407407407715,-0.0055000000000007265,17.144932221085924,27.68665963027091,-10.541727409184986,0.6950000000000001,0.6599999999999999,0.6749999999999999,0.6599999999999999,60.0,4.0,56.0,0.7161568318719999,,0.7161568318719999,0.0,0.0,57.528675487953066,94.97762922878314,5.667659806046584,67.48299319727887,100.0,66.66666666666653,-0.0,-0.0013529411764733323,,1.42857142857143,1.4285714285714235,1.4184634991956435,0.0
2018-01-20,0.71,0.7,0.71,0.7,5,0.7,0.9859154929577465,2018-01-20,-0.12719,-929.1809523809525,1640,0.42327044025157207,0.8556366833283078,1999.9999999999923,-1582.7294685990128,1.7867203219315912,1065.7753002513937,0.012231181505490959,0.6955000000000007,0.7127916164657825,0.6782083835342189,0.03458323293156362,0.0,0.0,0.6946666666666659,0.6946666666666659,0.6846666666666666,0.0,0.0,0.68,0.71,0.0,0.0,0.004055100050625482,0.004004938581966155,5.016146865932658e-05,0.696415397611744,0.6923602975611185,,24.69455940612231,17.6415484249041,1.105263157894736,0.947368421052632,0.1578947368421041,0.08222251150432369,23.72521404163405,104.16666666666715,0.014499999999999291,17.90348625585478,26.05039392460365,-8.14690766874887,0.6950000000000001,0.6599999999999999,0.6749999999999999,0.6599999999999999,56.00000000000001,4.0,52.00000000000001,0.7154336952345599,,0.7154336952345599,0.0,0.0,53.2204306862778,94.86049594404456,5.774076333169727,61.59349987872901,66.66666666666654,77.77777777777767,-33.33333333333346,0.001764705882350226,,1.449275362318842,-1.4084507042253502,-1.4184634991956435,-1.4084507042253502
2018-01-21,0.7,0.7,0.7,0.7,0,0.0,1.0,2018-01-21,-0.15348,-929.1809523809525,1640,0.42327044025157207,0.7334028714242639,,-1726.6139657443775,-0.07042253521126766,1065.7753002513937,0.011008063354941863,0.6955000000000007,0.7127916164657825,0.6782083835342189,0.03458323293156362,0.0,0.0,0.6953333333333325,0.6953333333333325,0.6873333333333334,0.0,0.0,0.68,0.71,0.0,0.0,0.004040673456764843,0.004012085556925893,2.8587899838949937e-05,0.6969668749022448,0.69292620144548,,24.694559406122313,17.641548424904105,1.1176470588235283,1.0000000000000007,0.11764705882352766,0.0811944792055219,24.022952327644628,62.49999999999918,-0.015500000000000624,15.964080393175268,24.127911514987375,-8.163831121812107,0.6950000000000001,0.6599999999999999,0.6799999999999999,0.6599999999999999,52.0,4.0,48.0,0.7147250213298687,,0.7147250213298687,0.0,0.0,53.2204306862778,94.63849991268684,5.860646443306879,72.52100840336126,66.66666666666654,77.77777777777767,-33.33333333333346,0.0034705882352913386,,-1.4084507042253533,0.0,0.0,-1.4084507042253502
2018-01-22,0.7,0.68,0.7,0.68,28,0.68,0.9714285714285715,2018-01-22,-0.11648,-957.1809523809525,1612,0.4048964218455741,0.5486310326493694,-714.2857142857076,-1791.5490306794418,-0.7999999999999963,1065.7753002513937,0.011907257019447667,0.6945000000000008,0.7129119526395147,0.6760880473604869,0.03682390527902779,0.0,0.0,0.6939999999999992,0.6939999999999992,0.6839999999999999,0.0,1.0,0.68,0.71,0.0,1.0,0.0023878814136345516,0.0036872447282676247,-0.001299363314633073,0.6943565864557457,0.6919687050421112,,21.83974876856944,27.16258420376786,0.9999999999999993,1.0000000000000007,-1.3322676295501878e-15,0.07453298865824248,24.275672953092283,-94.06952965235322,0.005499999999999172,10.848372571585111,21.631059018525033,-10.782686446939922,0.6950000000000001,0.6599999999999999,0.6799999999999999,0.6599999999999999,48.0,4.0,44.0,0.7140305209032713,,0.7140305209032713,0.0,0.0,45.34391141323956,94.74358126305245,3.5472357088367787,55.61321302714633,0.0,44.444444444444336,-100.0,0.003911764705879506,,0.0,-2.857142857142847,-2.8987536873252173,-4.22535211267604
2018-01-23,0.68,0.64,0.68,0.64,596,0.6693,0.9411764705882353,2018-01-23,0.08535999999999999,-1553.1809523809525,1016,0.023456199138343486,-2.9354591148719718,-201.34228187919462,-1828.0346926684595,-35.858823529411794,1065.7753002513937,0.014716531317502904,0.6915000000000008,0.7213496231131946,0.661650376886807,0.05969924622638767,0.0,1.0,0.6893333333333325,0.6893333333333325,0.6753333333333333,0.0,1.0,0.64,0.71,0.0,1.0,-0.0021251366419648976,0.0025247684542211205,-0.0046499050961860185,0.6859940346933233,0.6881191713352882,,17.48585702513628,41.68318270555162,0.7368421052631573,1.1578947368421055,-0.42105263157894823,0.052916269486778564,24.981156362817686,-368.253968253969,0.008499999999999175,1.3741150870974612,18.560806097852378,-17.186691010754917,0.675,0.6599999999999999,0.6799999999999999,0.6599999999999999,44.0,100.0,-56.0,0.7133499104852059,,0.7133499104852059,0.0,0.0,34.38361748575818,58.374490015031135,-2.7541768369578983,38.24431207889849,0.0,22.222222222222154,-100.0,-0.001764705882355888,,-8.571428571428562,-5.882352941176472,-6.062462181643485,-9.859154929577462
2018-01-24,0.64,0.64,0.64,0.64,0,0.0,1.0,2018-01-24,0.18309000000000003,-1553.1809523809525,1016,0.023456199138343486,-2.5161078127474044,,-510.8381619353251,-35.0588235294118,1065.7753002513937,0.013244878185752613,0.6885000000000009,0.7255270171631445,0.6514729828368573,0.07405403432628721,0.0,1.0,0.6846666666666658,0.6846666666666658,0.6726666666666665,0.0,1.0,0.64,0.71,0.0,1.0,-0.00563675891752613,0.0008924629798716702,-0.0065292218973978,0.678918029355889,0.6845547882734151,,17.485857025136276,41.683182705551616,0.7499999999999988,1.4375000000000009,-0.6875000000000021,0.022137385305159674,25.170098891307852,-347.5177304964528,0.011499999999999067,-6.930402819740246,14.511280859314898,-21.441683679055146,0.675,0.6599999999999999,0.6749999999999999,0.6599999999999999,40.0,96.0,-56.0,0.7104159140657976,,0.7104159140657976,0.0,0.0,34.38361748575818,58.41383015090101,-7.5257271020062815,40.217996289424796,0.0,0.0,-100.0,-0.011294117647061674,,-8.571428571428562,0.0,0.0,-9.859154929577462
2018-01-25,0.64,0.64,0.64,0.64,0,0.0,1.0,2018-01-25,-0.1472,-1553.1809523809525,1016,0.18580144204104246,-2.1566638394977753,,-523.1535132614725,0.0,1065.7753002513937,0.01192039036717735,0.6865000000000009,0.7290558456619043,0.6439441543380975,0.0851116913238068,0.0,1.0,0.679999999999999,0.679999999999999,0.6689999999999998,0.0,1.0,0.64,0.71,0.0,1.0,-0.008323793362281728,-0.0009507882885590095,-0.007373005073722719,0.6729306402242138,0.6812544335864955,,17.485857025136276,41.683182705551616,0.7142857142857131,1.4285714285714293,-0.7142857142857162,-0.013496446959311759,25.018241984669988,-245.61403508772102,-0.0065000000000008384,-13.698134661640882,9.905025905479928,-23.60316056712081,0.675,0.6599999999999999,0.6749999999999999,0.6599999999999999,36.0,92.0,-56.0,0.7075992775031658,,0.7075992775031658,0.0,0.0,34.38361748575818,57.69767018264311,-11.255101041195765,34.70624613481749,0.0,0.0,-100.0,-0.022676470588238296,,-8.571428571428562,0.0,0.0,-9.859154929577462
2018-01-26,0.64,0.64,0.64,0.64,0,0.0,1.0,2018-01-26,0.12804,-1553.1809523809525,1016,0.18894529046813294,-1.8485690052838075,,-523.1535132614725,0.0,1065.7753002513937,0.010728351330459615,0.6840000000000009,0.7310744091837577,0.6369255908162442,0.09414881836751343,0.0,0.0,0.6749999999999992,0.6749999999999992,0.6639999999999999,0.0,1.0,0.64,0.71,0.0,1.0,-0.01033416173509849,-0.002827462977866906,-0.007506698757231584,0.6678643878820271,0.6781985496171256,,17.485857025136273,41.683182705551616,0.5714285714285707,1.4285714285714293,-0.8571428571428585,-0.05084741313798829,24.911593295290835,-180.2721088435386,0.005999999999999006,-21.651222352580223,4.772460676400328,-26.42368302898055,0.675,0.6599999999999999,0.6749999999999999,0.6599999999999999,32.0,88.0,-56.0,0.7048953064030391,,0.7048953064030391,0.0,0.0,34.38361748575818,57.69767018264311,-14.242722265223293,17.563388991960373,0.0,0.0,-100.0,-0.032911764705885305,,-5.8823529411764754,0.0,0.0,-9.859154929577462
2018-01-27,0.64,0.64,0.69,0.69,218,0.6879,1.078125,2018-01-27,0.21855000000000002,-1335.1809523809525,1234,0.261427837699024,-0.02734486167183703,573.3944954128426,-413.49871239404104,17.031249999999975,1065.7753002513937,0.014655516197413648,0.683500000000001,0.7300939910288854,0.6369060089711166,0.09318798205776879,0.0,0.0,0.6733333333333326,0.6733333333333326,0.6573333333333332,1.0,0.0,0.64,0.71,0.0,0.0,-0.007802864457560621,-0.003822543273805649,-0.0039803211837549715,0.6712698666694075,0.6790727311269681,,38.20000858208924,31.219136993994212,0.6842105263157889,1.052631578947369,-0.3684210526315801,-0.07351840736656162,25.505954647679506,-38.75205254515666,0.006499999999998951,-22.37242967608934,-0.15746699791695207,-22.214962678172387,0.675,0.6799999999999999,0.6849999999999999,0.6599999999999999,28.000000000000004,84.0,-56.0,0.7022994941469175,,0.7022994941469175,0.0,0.0,53.344384153254346,63.08169865690148,-10.530426775799304,48.94812789549627,71.42857142857137,23.809523809523764,-28.571428571428616,-0.037029411764708864,,0.0,7.8125,7.52234212375874,-2.8169014084507116
2018-01-28,0.69,0.69,0.69,0.69,0,0.0,1.0,2018-01-28,0.030990000000000028,-1335.1809523809525,1234,0.26538060479666314,-0.0234384528615746,,-370.5541248822686,17.031249999999975,1065.7753002513937,0.013189964577672283,0.683500000000001,0.7300939910288854,0.6369060089711166,0.09318798205776879,0.0,0.0,0.6726666666666659,0.6726666666666659,0.6576666666666665,1.0,0.0,0.64,0.71,0.0,0.0,-0.005730732807551653,-0.00420418118055485,-0.0015265516269968027,0.6741514256433447,0.6798821584508964,,38.20000858208923,31.219136993994212,1.0588235294117634,1.0588235294117654,-1.9984014443252818e-15,-0.08524630990244829,25.915192039902063,26.929392446633134,0.006499999999998951,-24.630154570070285,-4.799143308045419,-19.831011262024866,0.675,0.6799999999999999,0.6849999999999999,0.6599999999999999,24.0,80.0,-56.0,0.6998075143810408,,0.6998075143810408,0.0,0.0,53.344384153254346,64.03484322602034,-7.733148537297042,50.34377387318558,71.42857142857137,47.61904761904756,-28.571428571428616,-0.03117647058823836,,0.0,0.0,0.0,-2.8169014084507116
2018-01-29,0.69,0.69,0.69,0.69,0,0.0,1.0,2018-01-29,-0.1493,-1335.1809523809525,1234,0.22497249724972493,-0.02009010245277823,,208.12660950744203,0.0,1065.7753002513937,0.011870968119905055,0.682500000000001,0.7276109742745582,0.6373890257254438,0.09022194854911447,0.0,0.0,0.6716666666666659,0.6716666666666659,0.6596666666666666,1.0,0.0,0.64,0.71,0.0,0.0,-0.00404196034321358,-0.004171737013086596,0.00012977666987301628,0.6765896678520609,0.6806316281952745,,38.20000858208924,31.21913699399422,1.0624999999999987,1.0000000000000007,0.062499999999998,-0.08896677409260804,26.21491548612936,30.150753768843636,0.01749999999999896,-26.171562151678156,-9.696370908882411,-16.475191242795745,0.6725,0.6799999999999999,0.6849999999999999,0.6599999999999999,20.0,76.0,-56.0,0.6974152138057992,,0.6974152138057992,0.0,0.0,53.344384153254346,64.03484322602034,-5.555029273725333,55.38048552754428,71.42857142857137,71.42857142857135,-28.571428571428616,-0.02147058823529724,,0.0,0.0,0.0,-2.8169014084507116
2018-01-30,0.69,0.69,0.69,0.69,0,0.0,1.0,2018-01-30,0.06324999999999999,-1335.1809523809525,1234,0.2256466703357182,-0.017220087816667055,,237.85898229421946,0.0,1065.7753002513937,0.010683871307914549,0.6830000000000009,0.7282106182218275,0.6377893817781743,0.09042123644365319,0.0,0.0,0.6703333333333326,0.6703333333333326,0.6593333333333332,1.0,0.0,0.64,0.71,0.0,0.0,-0.002672785787470433,-0.0038719467679633637,0.0011991609804929307,0.6786527958748207,0.6813255816622912,,38.20000858208924,31.21913699399422,0.9999999999999993,1.0000000000000007,-1.3322676295501878e-15,-0.08697786738886347,26.03648992549805,30.15075376884355,0.026999999999999025,-28.34866935819712,-14.62000977014601,-13.72865958805111,0.6725,0.6799999999999999,0.6849999999999999,0.6599999999999999,16.0,72.0,-56.0,0.6951186052535672,,0.6951186052535672,0.0,0.0,53.344384153254346,63.85925085130533,-3.81528596514585,80.7773109243697,71.42857142857137,71.42857142857135,-28.571428571428616,-0.011764705882356008,,-1.42857142857143,0.0,0.0,-2.8169014084507116
2018-01-31,0.69,0.68,0.69,0.68,5,0.68,0.9855072463768118,2018-01-31,-0.019539999999999974,-1340.1809523809525,1229,0.21146355036171394,-0.021902932414285977,-999.9999999999795,95.00183943707952,-0.0724637681159413,1065.7753002513937,0.010615484177123085,0.682000000000001,0.7265421149026386,0.6374578850973635,0.0890842298052752,0.0,0.0,0.668666666666666,0.668666666666666,0.6566666666666665,0.0,0.0,0.64,0.71,0.0,0.0,-0.0023673323801222113,-0.0035710238903951335,0.0012036915102729222,0.6788600580479253,0.6812273904280475,,35.78348978218534,35.570189642855624,0.9411764705882352,1.0000000000000007,-0.058823529411765496,-0.08391093736863303,25.689574400118165,5.442176870748154,0.017999999999998906,-30.833141407886554,-19.25128910119842,-11.581852306688134,0.67,0.6799999999999999,0.6849999999999999,0.6599999999999999,12.0,68.0,-56.0,0.6929138610434245,,0.6929138610434245,0.0,0.0,49.496789031462086,63.66685282619559,-3.42985785838492,70.09203681472593,57.14285714285723,66.66666666666663,-42.85714285714277,-0.0026176470588265,,-4.2253521126760445,-1.4492753623188248,-1.4598799421152553,-4.22535211267604
2018-02-01,0.68,0.68,0.68,0.68,0,0.0,1.0,2018-02-01,0.2706,-1340.1809523809525,1229,0.21146355036171394,-0.018773942069387983,,109.62774987466041,-0.0724637681159413,1065.7753002513937,0.009553935759410777,0.681000000000001,0.724772137256477,0.637227862743525,0.08754427451295199,0.0,0.0,0.6679999999999993,0.6679999999999993,0.6579999999999998,1.0,0.0,0.64,0.71,0.0,0.0,-0.0021010388857025664,-0.00327702688945662,0.0011759880037540537,0.6790354337328599,0.6811364726185625,,35.78348978218535,35.570189642855624,0.9374999999999999,1.1250000000000002,-0.18750000000000033,-0.08008800178678857,25.11370325700029,-4.1841004184105115,0.018999999999998907,-31.027758385112225,-22.851497264777276,-8.17626112033495,0.67,0.6799999999999999,0.6849999999999999,0.6599999999999999,8.0,64.0,-56.0,0.6907973066016875,,0.6907973066016875,0.0,0.0,49.496789031462086,36.93418367346939,-3.116592167815839,69.25170068027214,57.14285714285723,61.904761904761905,-42.85714285714277,0.0003823529411735027,,-2.857142857142844,0.0,0.0,-4.22535211267604
2018-02-02,0.68,0.67,0.68,0.68,11,0.6709,1.0,2018-02-02,-0.15078999999999998,-1329.1809523809525,1240,0.21626106194690262,-0.0160919503451897,-454.5454545454554,33.87017411708429,0.0,1065.7753002513937,0.0095985421834697,0.680000000000001,0.7228952211790529,0.6371047788209492,0.08579044235810374,0.0,0.0,0.6703333333333326,0.6703333333333326,0.6633333333333332,1.0,0.0,0.64,0.71,0.0,0.0,-0.001868460918442838,-0.002995313695253864,0.001126852776811026,0.6791838285431891,0.681052289461632,,33.337633931046874,39.97406499456089,0.9285714285714277,1.2142857142857144,-0.2857142857142867,-0.0757649671561936,24.585537068413878,-13.56174161313385,-9.992007221626409e-16,-26.9746470439574,-25.078635511912513,-1.8960115320448878,0.67,0.6799999999999999,0.6849999999999999,0.6599999999999999,4.0,60.0,-56.0,0.69,,0.69,0.0,0.0,49.49678903146208,26.37934161338069,-2.8576081699945433,69.20768307322932,57.14285714285723,57.14285714285719,-42.85714285714277,-0.002176470588238333,,-2.857142857142844,0.0,0.0,-4.22535211267604
2018-02-03,0.68,0.68,0.68,0.68,4,0.68,1.0,2018-02-03,-0.15244,-1329.1809523809525,1244,0.23279238947957467,-0.013793100295876886,0.0,-299.4631592162478,0.0,1065.7753002513937,0.008638687965122729,0.680000000000001,0.7228952211790529,0.6371047788209492,0.08579044235810374,0.0,0.0,0.6743333333333326,0.6743333333333326,0.6673333333333332,0.0,0.0,0.64,0.71,0.0,0.0,-0.001664948711405101,-0.0027292406984841117,0.0010642919870790107,0.6793093933826986,0.6809743420941037,,33.33763393104688,39.9740649945609,0.846153846153846,1.230769230769231,-0.384615384615385,-0.07114344584503829,23.948322649461694,2.1691973969624057,-0.040000000000001035,-23.598074236839036,-26.17862879804564,2.580554561206604,0.67,0.6799999999999999,0.6849999999999999,0.6599999999999999,40.0,56.00000000000001,-16.000000000000007,0.688,,0.688,0.0,0.0,49.49678903146208,26.276260442663485,-2.6404710839556933,49.79395604395618,66.66666666666679,60.31746031746038,-33.33333333333321,-0.0038823529411794455,,0.0,0.0,0.0,-4.22535211267604
2018-02-04,0.68,0.68,0.68,0.68,0,0.0,1.0,2018-02-04,-0.061029999999999994,-1329.1809523809525,1244,0.2323628219484882,-0.011822657396465904,,-299.4631592162478,0.0,1065.7753002513937,0.007774819168610456,0.6795000000000011,0.7221497362242708,0.6368502637757314,0.08529947244853942,0.0,0.0,0.6783333333333326,0.6783333333333326,0.6713333333333332,0.0,0.0,0.64,0.71,0.0,0.0,-0.0014865280510604206,-0.002480698168999374,0.0009941701179389533,0.6794156405545911,0.6809021686056516,,33.33763393104688,39.9740649945609,0.846153846153846,1.153846153846154,-0.30769230769230793,-0.06638058518493628,23.13341058670928,3.6630036630032556,-0.03950000000000109,-20.69994469516729,-26.072931280555316,5.372986585388027,0.67,0.6799999999999999,0.6925,0.6599999999999999,36.0,52.0,-16.0,0.6860799999999999,,0.6860799999999999,0.0,0.0,49.49678903146208,26.276260442663485,-2.4562648045690683,49.377289377289515,66.66666666666679,63.49206349206357,-33.33333333333321,-0.00529411764706178,,6.250000000000005,0.0,0.0,-4.22535211267604
2018-02-05,0.68,0.68,0.68,0.68,0,0.0,1.0,2018-02-05,0.21964999999999996,-1329.1809523809525,1244,0.23340832395950503,-0.010133706339827919,,-216.4986482023558,0.0,1065.7753002513937,0.0069973372517494106,0.679000000000001,0.7213792402008327,0.6366207597991694,0.08475848040166323,0.0,0.0,0.6823333333333326,0.6823333333333326,0.6753333333333332,0.0,0.0,0.64,0.71,0.0,0.0,-0.0013297992937981729,-0.002250518393959134,0.0009207191001609611,0.6795055420077311,0.6808353413015292,,33.33763393104688,39.97406499456089,0.999999999999999,1.1818181818181819,-0.18181818181818288,-0.06159724283097503,22.341966299559004,5.979073243647092,-0.039000000000001034,-16.854792866319798,-25.45986052391426,8.60506765759446,0.6775,0.6799999999999999,0.6925,0.6599999999999999,32.0,48.0,-16.0,0.6842367999999999,,0.6842367999999999,0.0,0.0,49.49678903146208,27.195226950268605,-2.2984290284885307,51.80890538033407,80.00000000000018,71.11111111111121,-19.999999999999822,-0.005705882352944003,,6.250000000000005,0.0,0.0,-4.22535211267604
2018-02-06,0.68,0.62,0.68,0.62,139,0.6396,0.9117647058823529,2018-02-06,0.09679,-1468.1809523809525,1105,0.15115005476451257,-1.2001146054341392,-1294.9640287769807,-435.22299758191303,-12.264705882352951,1065.7753002513937,0.012297603526574474,0.6755000000000011,0.7246833305094309,0.6263166694905713,0.0983666610188596,0.0,1.0,0.6789999999999992,0.6789999999999992,0.6709999999999999,0.0,1.0,0.62,0.71,0.0,1.0,-0.005978176486327258,-0.002996050012432759,-0.002982126473894499,0.6703508432373109,0.6763290197236381,,21.485727532759586,61.31396465947394,0.8461538461538453,1.0000000000000009,-0.15384615384615563,-0.07401818266032495,22.978341559618418,-141.55251141552534,-0.035500000000001086,-24.248898334594067,-25.417498719972453,1.1686003853783866,0.66,0.6699999999999999,0.6925,0.6599999999999999,28.000000000000004,100.0,-72.0,0.6824673279999999,,0.6824673279999999,0.0,0.0,29.54877975917499,59.96417016497767,-9.214208125936544,26.13324175824173,0.0,48.88888888888895,-100.0,-0.010235294117650007,,-3.1250000000000027,-8.823529411764708,-9.237332013101518,-12.676056338028163
2018-02-07,0.62,0.62,0.66,0.66,40,0.6575,1.0645161290322582,2018-02-07,-0.00863000000000001,-1428.1809523809525,1145,-0.3180272108843538,-0.800098233229262,-1000.0000000000018,-529.3524979849278,-9.684060721062625,1134.5349970418063,0.015067843173917028,0.6735000000000011,0.7217804308182925,0.6252195691817097,0.09656086163658273,0.0,0.0,0.6746666666666659,0.6746666666666659,0.6626666666666665,0.0,1.0,0.62,0.71,0.0,0.0,-0.006361056890886174,-0.0036690513881234422,-0.002692005502762732,0.6687584058161862,0.6751194627070723,,17.116843285781176,48.84645040322471,0.8823529411764699,0.8823529411764712,-1.3322676295501878e-15,-0.08589744505459254,23.904155904369624,-98.72029250457139,0.01649999999999885,-24.57144836910062,-25.239708299686058,0.6682599305854389,0.66,0.6699999999999999,0.6975,0.6599999999999999,24.0,96.0,-72.0,0.68,,0.68,0.0,0.0,45.358906221889285,63.72731897575038,-9.279134541098019,50.140056022408935,57.14285714285723,45.71428571428576,-42.85714285714277,-0.015470588235297011,,3.1250000000000027,6.451612903225823,6.252035698133401,-7.042253521126751
2018-02-08,0.66,0.65,0.67,0.67,116,0.6603,1.0151515151515151,2018-02-08,0.09597,-1312.1809523809525,1261,-0.3339070567986231,-0.5200841999107959,344.8275862068972,-404.4696288146671,4.338220918866083,1134.5349970418063,0.015561058856525326,0.6715000000000011,0.7167879674968962,0.626212032503106,0.09057593499379024,0.0,0.0,0.6719999999999992,0.6719999999999992,0.6579999999999998,0.0,0.0,0.62,0.7,0.0,0.0,-0.005790822941285523,-0.004093405698755858,-0.0016974172425296644,0.6689494203060037,0.6747402432472892,,20.361921750257373,44.026032289258524,1.052631578947368,0.8421052631578954,0.21052631578947256,-0.09388867376915191,24.461057809500083,-31.569173630455246,0.01849999999999885,-24.715021337173322,-24.83596963068341,0.1209482935100894,0.66,0.6699999999999999,0.6975,0.6599999999999999,20.0,92.0,-72.0,0.68,,0.68,0.0,0.0,48.472152766682306,71.65331970239109,-8.139504456676573,56.173650910492995,71.42857142857154,42.85714285714289,-28.57142857142846,-0.01858823529412046,,-2.898550724637668,1.5151515151515138,1.5037877364540542,-5.633802816901401
2018-02-09,0.67,0.67,0.67,0.67,100,0.67,1.0,2018-02-09,0.05352000000000001,-1312.1809523809525,1361,-0.30469371519490857,-0.4457864570663965,0.0,-353.9109252128337,1.7575757575757591,1134.5349970418063,0.014004952970872791,0.670000000000001,0.7133589667773568,0.6266410332226453,0.08671793355471147,0.0,0.0,0.6699999999999993,0.6699999999999993,0.6559999999999999,0.0,0.0,0.62,0.7,0.0,0.0,-0.005278066166626405,-0.004330337792329968,-0.0009477283742964368,0.6691110479512339,0.6743891141178603,,20.361921750257377,44.026032289258524,1.1578947368421046,0.8421052631578954,0.3157894736842093,-0.09875096434413883,24.692161508458753,-0.6613756613764709,0.019999999999998908,-24.474939434847162,-24.129502744790145,-0.34543669005701716,0.6575,0.6699999999999999,0.6975,0.6599999999999999,16.0,88.0,-72.0,0.6764,,0.6764,0.0,0.0,48.472152766682306,76.18456840196593,-7.295775786780434,53.97584871269079,71.42857142857154,66.66666666666674,-28.57142857142846,-0.020000000000003015,,-2.898550724637668,0.0,0.0,-5.633802816901401
2018-02-10,0.67,0.66,0.68,0.68,23,0.6635,1.0149253731343284,2018-02-10,0.38081,-1289.1809523809525,1384,-0.28125000000000006,-0.3492455346283399,0.0,-425.5852371394391,0.3432835820895525,1151.4683552066094,0.014604457673785515,0.6690000000000011,0.7104246303544153,0.627575369645587,0.08284926070882825,0.0,0.0,0.6689999999999993,0.6689999999999993,0.6539999999999998,0.0,0.0,0.62,0.69,0.0,0.0,-0.00401846395096328,-0.004267963024056631,0.00024949907309335106,0.6707862713433518,0.6748047352943151,,18.270802975840635,39.50466815613183,1.1249999999999991,1.0625,0.06249999999999911,-0.09825044312156926,25.07584211636117,18.92744479495154,0.020999999999998797,-21.842647387593473,-23.10893485617695,1.266287468583478,0.6575,0.665,0.6950000000000001,0.6599999999999999,12.0,84.0,-72.0,0.62,0.62,,1.0,0.0,51.66601445667535,65.32101167315176,-5.535251451340688,56.47959183673468,85.71428571428585,76.19047619047628,-14.28571428571415,-0.02141176470588535,,-1.449275362318826,1.4925373134328401,1.4815085785140625,-4.22535211267604
2018-02-11,0.68,0.68,0.68,0.68,0,0.0,1.0,2018-02-11,0.17905000000000001,-1289.1809523809525,1384,-0.2651757188498403,-0.29935331539571997,,-425.5852371394391,0.3432835820895525,1151.4683552066094,0.013144011906406964,0.6690000000000011,0.7104246303544153,0.627575369645587,0.08284926070882825,0.0,0.0,0.6689999999999993,0.6689999999999993,0.6539999999999998,0.0,0.0,0.62,0.69,0.0,0.0,-0.002985801657199194,-0.0040115307506851435,0.0010257290934859494,0.6722037680597592,0.6751895697169584,,18.27080297584063,39.50466815613182,0.9375,1.0625,-0.125,-0.09397633547293827,25.343491084824624,49.09284951974325,0.0109999999999989,-22.13956615510047,-22.57170364630396,0.43213749120348766,0.6575,0.665,0.6950000000000001,0.6599999999999999,8.0,80.0,-72.0,0.6212,0.6212,,0.0,0.0,51.66601445667535,65.32101167315176,-4.169460477086703,56.949598021026574,85.71428571428585,80.95238095238103,-14.28571428571415,-0.015117647058826456,,-1.449275362318826,0.0,0.0,-4.22535211267604
