Date,WARREN:open,WARREN:low,WARREN:high,WARREN:close,WARREN:volume,WARREN:average,WARREN:price_norm,WARREN:current_date,WARREN:sentiment,WARREN:volume_adi,WARREN:volume_obv,WARREN:volume_cmf,WARREN:volume_fi,WARREN:volume_em,WARREN:volume_sma_em,WARREN:volume_vpt,WARREN:volume_nvi,WARREN:volatility_atr,WARREN:volatility_bbm,WARREN:volatility_bbh,WARREN:volatility_bbl,WARREN:volatility_bbw,WARREN:volatility_bbhi,WARREN:volatility_bbli,WARREN:volatility_kcc,WARREN:volatility_kch,WARREN:volatility_kcl,WARREN:volatility_kchi,WARREN:volatility_kcli,WARREN:volatility_dcl,WARREN:volatility_dch,WARREN:volatility_dchi,WARREN:volatility_dcli,WARREN:trend_macd,WARREN:trend_macd_signal,WARREN:trend_macd_diff,WARREN:trend_ema_fast,WARREN:trend_ema_slow,WARREN:trend_adx,WARREN:trend_adx_pos,WARREN:trend_adx_neg,WARREN:trend_vortex_ind_pos,WARREN:trend_vortex_ind_neg,WARREN:trend_vortex_ind_diff,WARREN:trend_trix,WARREN:trend_mass_index,WARREN:trend_cci,WARREN:trend_dpo,WARREN:trend_kst,WARREN:trend_kst_sig,WARREN:trend_kst_diff,WARREN:trend_ichimoku_a,WARREN:trend_ichimoku_b,WARREN:trend_visual_ichimoku_a,WARREN:trend_visual_ichimoku_b,WARREN:trend_aroon_up,WARREN:trend_aroon_down,WARREN:trend_aroon_ind,WARREN:trend_psar,WARREN:trend_psar_up,WARREN:trend_psar_down,WARREN:trend_psar_up_indicator,WARREN:trend_psar_down_indicator,WARREN:momentum_rsi,WARREN:momentum_mfi,WARREN:momentum_tsi,WARREN:momentum_uo,WARREN:momentum_stoch,WARREN:momentum_stoch_signal,WARREN:momentum_wr,WARREN:momentum_ao,WARREN:momentum_kama,WARREN:momentum_roc,WARREN:others_dr,WARREN:others_dlr,WARREN:others_cr
2018-03-15,0.91,0.91,0.91,0.91,0,0.0,1.0,2018-03-15,-0.011559999999999992,-6342.666666666666,3176,0.10236220472440945,0.1441324841543515,,-5364.583333333333,0.0,1119.638092142709,0.005280979925474528,0.9220000000000008,0.946979991993594,0.8970200080064077,0.04995998398718626,0.0,0.0,0.922,0.922,0.916,0.0,1.0,0.91,0.94,0.0,1.0,-0.0017862799560828257,0.0005036203275850439,-0.0022899002836678697,0.9167873219863744,0.9185736019424572,20.006158251273614,33.103305921063246,43.06881370622017,0.7499999999999993,1.2500000000000007,-0.5000000000000013,0.012037846250473952,20.914208578286853,-77.41935483871696,-0.012000000000000788,7.2905589122894225,9.672726073929875,-2.382167161640452,0.9225,0.925,0.93,0.9199999999999999,64.0,4.0,60.0,0.964235247808,,0.964235247808,0.0,0.0,44.51033500576428,61.95697432338653,-3.2113084749310836,17.436974789915954,0.0,7.579122514774402e-14,-100.0,-0.009558823529411176,0.9264872957647234,0.0,0.0,0.0,13.749999999999996
2018-03-16,0.91,0.91,0.94,0.92,51,0.9204,1.010989010989011,2018-03-16,0.09798,-6359.666666666666,3227,-0.028248587570620768,0.19639927213230135,882.3529411764656,-1884.191176470583,0.5604395604395609,1119.638092142709,0.007752881932927067,0.9215000000000009,0.946218414188617,0.8967815858113848,0.04943682837723218,0.0,0.0,0.9213333333333334,0.9213333333333334,0.9153333333333332,0.0,0.0,0.91,0.94,0.0,0.0,-0.0013976809155138437,0.00012336007896526644,-0.0015210409944791102,0.9172815801423169,0.9186792610578307,20.25410223156559,50.95291149691911,31.577044974436173,1.0,0.8888888888888897,0.11111111111111027,0.005883675332543045,21.263886859944705,8.602150537627018,-0.011500000000000843,4.437666721101487,9.080033731218721,-4.642367010117234,0.9225,0.925,0.93,0.9199999999999999,60.0,4.0,56.0,0.96315054285184,,0.96315054285184,0.0,0.0,50.81145814162819,88.28893004701524,-2.6090079500516983,28.6507936507937,33.33333333333346,11.111111111111228,-66.66666666666654,-0.00699999999999934,0.9256202228194095,1.0989010989010999,1.098901098901095,1.0929070532190277,14.999999999999991
2018-03-17,0.92,0.92,0.92,0.92,0,0.0,1.0,2018-03-17,-0.4422400000000001,-6359.666666666666,3227,-0.028248587570620768,0.1683422332562583,,-2261.0294117647,0.5604395604395609,1119.638092142709,0.0069775937396343605,0.9210000000000009,0.9454131112314679,0.896586888768534,0.04882622246293389,0.0,0.0,0.9193333333333336,0.9193333333333336,0.9133333333333333,0.0,0.0,0.91,0.94,0.0,0.0,-0.0010772949901051154,-0.00011677093484880994,-0.0009605240552563055,0.9176997985819604,0.9187770935720655,20.484335927550998,50.95291149691911,31.577044974436173,1.1111111111111116,0.8888888888888885,0.2222222222222231,0.001518778836006936,21.49063297890559,-10.016694490825836,0.018999999999999018,2.4067625878727497,8.127654574712816,-5.720891986840066,0.925,0.9299999999999999,0.9325,0.9199999999999999,56.00000000000001,12.0,44.00000000000001,0.9620875319948032,,0.9620875319948032,0.0,0.0,50.81145814162819,93.11795642374155,-2.103873176841512,38.17460317460326,33.33333333333346,22.22222222222238,-66.66666666666654,-0.005294117647058227,0.9248690403035998,1.0989010989010999,0.0,0.0,14.999999999999991
2018-03-18,0.92,0.92,0.92,0.92,0,0.0,1.0,2018-03-18,0.40507,-6359.666666666666,3227,-0.028248587570620768,0.14429334279107855,,-2261.0294117647,0.0,1119.638092142709,0.006279834365670925,0.9205000000000011,0.9445624188310325,0.8964375811689697,0.04812483766206288,0.0,0.0,0.9173333333333336,0.9173333333333336,0.9113333333333333,0.0,0.0,0.91,0.94,0.0,0.0,-0.0008140035101967813,-0.0002562174499184042,-0.0005577860602783771,0.9180536757231972,0.918867679233394,20.69812435953744,50.95291149691911,31.57704497443618,1.1111111111111116,0.8888888888888885,0.2222222222222231,-0.001463483564018255,21.52628202137916,-6.993006993016289,0.01949999999999885,0.6004165052890211,6.896474697652408,-6.296058192363387,0.925,0.9299999999999999,0.9325,0.9199999999999999,52.0,8.0,44.0,0.9610457813549071,,0.9610457813549071,0.0,0.0,50.81145814162819,93.11795642374155,-1.675236058386061,38.88888888888898,33.33333333333346,33.333333333333535,-66.66666666666654,-0.003882352941175893,0.9242182586420249,-2.1276595744680753,0.0,0.0,14.999999999999991
2018-03-19,0.92,0.92,0.94,0.94,54,0.9211,1.0217391304347825,2018-03-19,0.10493,-6305.666666666666,3281,0.21212121212121268,0.27796572239235234,370.37037037036697,-1822.4627814088553,1.1739130434782554,1119.638092142709,0.007651850929103823,0.9210000000000012,0.9462190404258377,0.8957809595741646,0.05043808085167312,0.0,0.0,0.916666666666667,0.916666666666667,0.9086666666666667,1.0,0.0,0.91,0.94,1.0,0.0,0.0009969969770271536,-5.574564529292668e-06,0.0010025715415564462,0.9214300333042438,0.9204330363272166,22.05597169846601,59.8688718292939,25.836853476871497,1.0909090909090913,0.7272727272727272,0.3636363636363641,0.0008573606316350636,21.939366381794738,83.33333333332335,0.018999999999998796,0.8909971002174395,5.774247915546375,-4.883250815328935,0.925,0.9299999999999999,0.9325,0.9199999999999999,48.0,4.0,44.0,0.960024865727809,,0.960024865727809,0.0,0.0,61.680860342454395,96.08379649422831,1.9949263979204102,57.38892686261109,100.0,55.55555555555571,-0.0,-0.0007647058823524455,0.9242839474718187,0.0,2.1739130434782483,2.1506205220963484,17.499999999999982
2018-03-20,0.94,0.94,0.94,0.94,0,0.0,1.0,2018-03-20,0.014369999999999999,-6305.666666666666,3281,0.21212121212121268,0.23825633347915917,,-2749.4553376906233,1.1739130434782554,1119.638092142709,0.006886665836193441,0.9215000000000012,0.9477868788561905,0.8952131211438119,0.0525737577123786,0.0,0.0,0.918666666666667,0.918666666666667,0.9136666666666666,1.0,0.0,0.91,0.94,1.0,0.0,0.002404510213717903,0.0004764423911201465,0.0019280678225977565,0.924286951257437,0.9218824410437191,23.316829941756822,59.8688718292939,25.836853476871504,1.3750000000000002,1.0,0.3750000000000002,0.006629465428683193,21.964311077104,118.27956989246356,0.01849999999999874,2.9731980533861266,4.929582568030175,-1.9563845146440482,0.925,0.935,0.935,0.9199999999999999,44.0,28.000000000000004,15.999999999999996,0.9590243684132528,,0.9590243684132528,0.0,0.0,61.6808603424544,95.51288331537181,4.979710527760064,52.51879699248123,100.0,77.7777777777779,-0.0,0.00508823529411806,0.9312688597065659,0.0,0.0,0.0,17.499999999999982
2018-03-21,0.94,0.91,0.94,0.92,215,0.9102,0.9787234042553192,2018-03-21,0.21928999999999998,-6377.333333333332,3066,-0.05082212257100001,-0.4100659998750036,-209.30232558139417,-2326.096502339085,-4.574468085106362,1119.638092142709,0.009197999252574088,0.9210000000000014,0.9470000000000008,0.8950000000000019,0.051999999999998936,0.0,0.0,0.9200000000000003,0.9200000000000003,0.9119999999999999,0.0,0.0,0.91,0.94,0.0,0.0,0.0018844193283477084,0.0007580377785656589,0.0011263815497820494,0.9236274202947543,0.9217430009664066,21.79794441427952,45.484800817684096,43.65526116417207,0.7272727272727272,1.0,-0.2727272727272728,0.010205911958044107,22.395042746017015,13.42281879193742,-0.011000000000001342,2.0879920013990225,4.147478229429865,-2.0594862280308424,0.925,0.935,0.935,0.9199999999999999,40.0,24.0,16.0,0.9580438810449877,,0.9580438810449877,0.0,0.0,49.09810372081719,32.4332416607523,3.9071757092909074,45.76376004947439,33.33333333333346,77.7777777777779,-66.66666666666654,0.005676470588235616,0.9308834071160248,-2.1276595744680753,-2.127659574468077,-2.1506205220963484,14.999999999999991
2018-03-22,0.92,0.92,0.92,0.92,0,0.0,1.0,2018-03-22,-0.012430000000000014,-6377.333333333332,3066,-0.048689138576777535,-0.3514851427500031,,-2326.096502339085,-4.574468085106362,1119.638092142709,0.008278199327316679,0.9215000000000014,0.9470147016443471,0.8959852983556558,0.05102940328869132,0.0,0.0,0.9210000000000003,0.9210000000000003,0.9129999999999999,0.0,0.0,0.91,0.94,0.0,0.0,0.0014554658503129758,0.0008975233929151223,0.0005579424573978535,0.9230693556340228,0.9216138897837098,20.387550710193448,45.484800817684096,43.65526116417207,0.8181818181818185,1.1818181818181814,-0.363636363636363,0.012137557783320268,22.667788382782145,-10.204081632662502,-0.011500000000001398,1.9460474668669847,3.4015072274280795,-1.4554597605610948,0.925,0.935,0.925,0.925,36.0,20.0,16.0,0.9570830034240879,,0.9570830034240879,0.0,0.0,49.09810372081719,32.4332416607523,3.060628984971809,45.389610389610446,33.33333333333346,55.55555555555571,-66.66666666666654,0.005676470588235616,0.9305111389739038,1.0989010989010999,0.0,0.0,14.999999999999991
2018-03-23,0.92,0.92,0.92,0.92,0,0.0,1.0,2018-03-23,0.25425,-6377.333333333332,3066,-0.0491307634164762,-0.30127297950000265,,-2326.096502339085,0.0,1119.638092142709,0.0074503793945850105,0.9220000000000015,0.9469799919935945,0.8970200080064085,0.04995998398718604,0.0,0.0,0.9220000000000003,0.9220000000000003,0.9139999999999999,0.0,0.0,0.91,0.94,0.0,0.0,0.0011028046826183635,0.0009385796508557706,0.00016422503176259293,0.9225971470749423,0.921494342392324,19.0778994135421,45.4848008176841,43.65526116417207,0.8181818181818185,1.1818181818181814,-0.363636363636363,0.012860692683353955,22.85610259561239,-14.184397163130855,-0.012000000000001454,1.8371495958163928,2.7189765493598568,-0.881826953543464,0.925,0.935,0.925,0.925,32.0,16.0,16.0,0.9561413433556062,,0.9561413433556062,0.0,0.0,49.09810372081719,32.4332416607523,2.3771515618246566,51.81818181818186,33.33333333333346,33.333333333333535,-66.66666666666654,0.005676470588235616,0.9301516043046889,1.0989010989010999,0.0,0.0,14.999999999999991
2018-03-24,0.92,0.92,0.92,0.92,14,0.92,1.0,2018-03-24,-0.09831,-6377.333333333332,3080,-0.04761904761904616,-0.2582339824285737,0.0,173.90349766090125,0.0,1119.638092142709,0.0067053414551265095,0.9225000000000015,0.9468926218353019,0.8981073781647012,0.048785243670600664,0.0,0.0,0.9230000000000003,0.9230000000000003,0.9149999999999998,0.0,0.0,0.91,0.94,0.0,0.0,0.0008139356232267358,0.0009136508453299637,-9.971522210322785e-05,0.9221975859864897,0.921383650363263,17.86179463808013,45.4848008176841,43.65526116417207,1.1250000000000004,1.2499999999999996,-0.12499999999999911,0.012718249230006317,22.993972918523518,-18.518518518529667,-0.01250000000000151,1.7605877073121632,2.1045353043623836,-0.3439475970502204,0.925,0.935,0.925,0.925,28.000000000000004,12.0,16.000000000000004,0.9552185164884941,,0.9552185164884941,0.0,0.0,49.09810372081719,32.73380489770335,1.815173361741712,54.82142857142861,33.33333333333346,33.333333333333535,-66.66666666666654,0.003382352941176725,0.9298043675585334,1.0989010989010999,0.0,0.0,14.999999999999991
2018-03-25,0.92,0.92,0.92,0.92,1,0.92,1.0,2018-03-25,0.32721,-6377.333333333332,3081,-0.04751461988303948,-0.22134341351020606,0.0,173.90349766090125,0.0,1119.638092142709,0.0060348073096138585,0.9230000000000016,0.9467486841740769,0.8992513158259263,0.04749736834815055,0.0,0.0,0.9240000000000002,0.9240000000000002,0.9159999999999998,0.0,0.0,0.91,0.94,0.0,0.0,0.0005783380909600844,0.0008465882944559878,-0.00026825020349590344,0.9218594958347222,0.9212811577437621,16.732554489436872,45.4848008176841,43.65526116417207,1.1250000000000004,0.8749999999999994,0.250000000000001,0.011977459069632946,23.09928954902507,-23.25581395350039,-0.013000000000001566,3.143076186574837,1.9606919116372004,1.1823842749376368,0.925,0.935,0.925,0.925,24.0,8.0,16.0,0.9543141461587242,,0.9543141461587242,0.0,0.0,49.09810372081719,32.9350690299768,1.3461246539995648,54.82142857142861,33.33333333333346,33.333333333333535,-66.66666666666654,-0.0010588235294112236,0.9294690080836211,1.0989010989010999,0.0,0.0,14.999999999999991
2018-03-26,0.92,0.92,0.94,0.94,490,0.9204,1.0217391304347825,2018-03-26,-0.12368000000000001,-5887.333333333332,3571,0.4863799283154129,1.2102770741341025,40.81632653061187,154.89104464228848,10.652173913043429,1119.638092142709,0.007431326578652464,0.9230000000000016,0.9467486841740769,0.8992513158259263,0.04749736834815055,0.0,0.0,0.9250000000000002,0.9250000000000002,0.9179999999999999,1.0,0.0,0.91,0.94,1.0,0.0,0.0019826039777487425,0.0010737914311145388,0.0009088125466342038,0.9246503426293803,0.9226677386516315,17.128877427981557,55.751128096949756,35.434082386592,1.1000000000000005,0.6999999999999997,0.4000000000000008,0.015087748743193363,23.684979612711082,77.02020202018842,-0.013000000000001566,5.056946867566755,2.255156831603201,2.8017900359635544,0.925,0.935,0.9275,0.925,20.0,4.0,16.0,0.9534278632355497,,0.9534278632355497,0.0,0.0,60.70850735347988,73.6484632879355,4.462732224048837,58.571428571428605,100.0,55.55555555555571,-0.0,-0.0006470588235288899,0.9302098478946987,3.296703296703287,2.1739130434782483,2.1506205220963484,17.499999999999982
2018-03-27,0.94,0.94,0.94,0.94,1,0.94,1.0,2018-03-27,-0.08696999999999999,-5887.333333333332,3572,0.4858575008950956,1.0373803492578022,0.0,154.89104464228848,10.652173913043429,1119.638092142709,0.006688193920787218,0.9230000000000016,0.9467486841740769,0.8992513158259263,0.04749736834815055,0.0,0.0,0.9270000000000002,0.9270000000000002,0.9199999999999999,1.0,0.0,0.91,0.94,1.0,0.0,0.003060218516084512,0.0014710768481085335,0.0015891416679759784,0.9270118283787063,0.9239516098626218,17.496891585201624,55.75112809694974,35.434082386591996,1.3000000000000003,0.6999999999999997,0.6000000000000005,0.020612928443515078,23.714075719971426,127.52525252523984,-0.003000000000001557,6.239687269041297,2.8817424720201203,3.3579447970211764,0.925,0.935,0.9275,0.925,16.0,4.0,12.0,0.9525593059708387,,0.9525593059708387,0.0,0.0,60.70850735347988,73.68130314118541,6.954661350930635,58.571428571428605,100.0,77.7777777777779,-0.0,0.0026176470588240575,0.9308985707133757,3.296703296703287,0.0,0.0,17.499999999999982
2018-03-28,0.94,0.94,0.94,0.94,0,0.0,1.0,2018-03-28,-0.05506000000000002,-5887.333333333332,3572,0.4858575008950956,0.8891831565066877,,154.89104464228848,0.0,1119.638092142709,0.006019374528708496,0.9230000000000016,0.9467486841740769,0.8992513158259263,0.04749736834815055,0.0,0.0,0.929,0.929,0.9219999999999999,1.0,0.0,0.91,0.94,1.0,0.0,0.0038696291257085402,0.001950787303628535,0.0019188418220800053,0.9290100086281361,0.9251403795024276,17.838619016905973,55.751128096949756,35.434082386591996,1.3000000000000003,0.6999999999999997,0.6000000000000005,0.027475619139600775,23.735049604077282,127.52525252523984,-0.003000000000001557,7.422427670515838,3.607456979831054,3.8149706906847842,0.925,0.935,0.9275,0.925,12.0,4.0,8.0,0.9517081198514219,,0.9517081198514219,0.0,0.0,60.70850735347988,73.68130314118541,8.987539862587397,81.42857142857144,100.0,100.00000000000007,-0.0,0.006176470588235894,0.9315388428935064,2.1739130434782505,0.0,0.0,17.499999999999982
2018-03-29,0.94,0.85,0.94,0.85,2401,0.896,0.9042553191489362,2018-03-29,-0.04360000000000001,-8288.333333333332,1171,-0.5848339335734292,-30.10784300870854,-168.67971678467293,114.4446994639183,-229.8829787234042,1119.638092142709,0.014417437075837643,0.9185000000000016,0.957113469152617,0.8798865308473863,0.07722693830523064,0.0,1.0,0.9236666666666669,0.9236666666666669,0.9096666666666664,0.0,1.0,0.85,0.94,0.0,1.0,-0.0027198027798648328,0.0010166692869298614,-0.003736472066794694,0.9168546226853459,0.9195744254652107,19.66501113619295,27.08423461101938,68.63348742510976,0.6842105263157886,0.8421052631578949,-0.1578947368421063,0.015799677267745196,25.384071734885474,-290.5364677516689,0.0014999999999983915,-1.2981652930421184,3.1328610524501377,-4.431026345492256,0.895,0.9099999999999999,0.9275,0.925,8.0,100.0,-92.0,0.9508739574543934,,0.9508739574543934,0.0,0.0,26.603481082198925,19.383757213874816,-5.333798406372681,24.17407154249255,0.0,66.66666666666674,-100.0,0.0019117647058828346,0.91264336363349,-7.608695652173919,-9.57446808510638,-10.06435257796874,6.25
